firebase_id,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,21,13,preference_6,Catherine believes it's almost certain that her boss prefers yoga over pilates.,Catherine,female,almost certain,95,16.429000000000002
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,1,14,imperfect_knowledge_1,Ethel believes it's not likely that the new museum is offering complimentary admission.,Ethel,female,not likely,10,8.1
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,17,15,preference_2,Amanda believes it's doubtful that her friend prefers running over cycling.,Amanda,female,doubtful,10,11.32
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,2,16,imperfect_knowledge_2,Silvia believes it's doubtful that there is a yoga studio within 2 miles of her workplace.,Silvia,female,doubtful,10,4.2
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,26,17,preference_11,Violet believes it's somewhat likely that her neighbor prefers dogs over cats.,Violet,female,somewhat likely,85,9.192
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,12,18,imperfect_knowledge_12,Bonnie believes it's somewhat unlikely that she can recall the names of at least seventy countries.,Bonnie,female,somewhat unlikely,15,10.152000000000001
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,22,19,preference_7,Raul believes it's highly likely that his friend prefers stargazing over birdwatching.,Raul,male,highly likely,95,17.015
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,8,20,imperfect_knowledge_8,Camille believes it's very likely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,very likely,95,29.952
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,5,21,imperfect_knowledge_5,David believes his presentation on macroeconomics takes 45 minutes.,David,male,control,95,9.212
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,16,22,preference_1,Jessica believes it's not likely that her boss prefers coffee over tea.,Jessica,female,not likely,10,11.08
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,29,23,preference_14,Jeffery believes it's possible that his neighbor prefers dancing over singing.,Jeffery,male,possible,80,6.367
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,24,24,preference_9,Bruce believes it's probable that his coworker prefers Chinese food over Mexican food.,Bruce,male,probable,85,14.871
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,13,25,imperfect_knowledge_13,Lance believes it's uncertain that his boss meets the new client at least two times per week.,Lance,male,uncertain,10,9.378
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,9,26,imperfect_knowledge_9,Marco believes it's probable that the local college baseball game starts at 9am on Sunday.,Marco,male,probable,90,10.895
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,4,27,imperfect_knowledge_4,Kenny believes it's highly unlikely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,highly unlikely,10,43.741
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,14,28,imperfect_knowledge_14,Joey believes it's possible that everything fits in his suitcase.,Joey,male,possible,90,19.236
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,28,29,preference_13,Tara believes it's uncertain that her cousin prefers headphones over earbuds.,Tara,female,uncertain,15,9.956
1kU8F49rsUPJTwO552cRIzkBfrt1,5bae077b542eed0001384369,661c96e039b02af1c6909773,10__imperfect_knowledge__preference,892.493,3,30,imperfect_knowledge_3,Mike believes it's very unlikely that there are more than eighty students in the auditorium right now.,Mike,male,very unlikely,5,8.097
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,19,1,preference_4,Nick believes it's not likely that his coworker prefers reading books over watching movies.,Nick,male,not likely,5,11.264
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,3,2,imperfect_knowledge_3,Mike believes it's unlikely that there are more than eighty students in the auditorium right now.,Mike,male,unlikely,0,5.62
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,17,3,preference_2,Amanda believes it's possible that her friend prefers running over cycling.,Amanda,female,possible,100,3.77
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,28,4,preference_13,Tara believes it's likely that her cousin prefers headphones over earbuds.,Tara,female,likely,100,5.244
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,23,5,preference_8,Olga believes her neighbor prefers sunrise over sunset.,Olga,female,control,80,4.3870000000000005
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,4,6,imperfect_knowledge_4,Kenny believes it's not likely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,not likely,0,14.767
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,20,7,preference_5,Johnnie believes it's doubtful that his cousin prefers summer over winter.,Johnnie,male,doubtful,0,7.053
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,15,8,preference_0,Laura believes it's somewhat unlikely that her cousin prefers spinach over broccoli.,Laura,female,somewhat unlikely,15,51.099000000000004
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,21,9,preference_6,Catherine believes it's very unlikely that her boss prefers yoga over pilates.,Catherine,female,very unlikely,0,4.085
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,27,10,preference_12,Brendan believes it's probable that his friend prefers science fiction books over fantasy books.,Brendan,male,probable,95,6.549
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,12,11,imperfect_knowledge_12,Bonnie believes it's probable that she can recall the names of at least seventy countries.,Bonnie,female,probable,100,3.503
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,5,12,imperfect_knowledge_5,David believes it's doubtful that his presentation on macroeconomics takes 45 minutes.,David,male,doubtful,0,3.484
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,0,13,imperfect_knowledge_0,Gabriela believes it's somewhat unlikely that the restaurant near her apartment accepts reservations.,Gabriela,female,somewhat unlikely,20,6.421
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,13,14,imperfect_knowledge_13,Lance believes it's likely that his boss meets the new client at least two times per week.,Lance,male,likely,100,3.822
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,1,15,imperfect_knowledge_1,Ethel believes it's uncertain that the new museum is offering complimentary admission.,Ethel,female,uncertain,0,73.496
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,8,16,imperfect_knowledge_8,Camille believes she can derive the theorem presented in class today within 5 minutes.,Camille,female,control,100,3.503
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,22,17,preference_7,Raul believes it's highly unlikely that his friend prefers stargazing over birdwatching.,Raul,male,highly unlikely,0,5.272
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,2,18,imperfect_knowledge_2,Silvia believes it's possible that there is a yoga studio within 2 miles of her workplace.,Silvia,female,possible,80,4.83
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,14,19,imperfect_knowledge_14,Joey believes it's somewhat likely that everything fits in his suitcase.,Joey,male,somewhat likely,80,3.486
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,9,20,imperfect_knowledge_9,Marco believes it's almost certain that the local college baseball game starts at 9am on Sunday.,Marco,male,almost certain,95,3.706
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,24,21,preference_9,Bruce believes it's almost certain that his coworker prefers Chinese food over Mexican food.,Bruce,male,almost certain,95,2.336
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,26,22,preference_11,Violet believes it's very likely that her neighbor prefers dogs over cats.,Violet,female,very likely,100,4.28
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,10,23,imperfect_knowledge_10,Roxanne believes it's highly likely that the hiking trail is 10 miles long.,Roxanne,female,highly likely,100,3.204
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,18,24,preference_3,Jacquelyn believes it's unlikely that her neighbor prefers the beach over the mountains.,Jacquelyn,female,unlikely,0,5.16
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,16,25,preference_1,Jessica believes it's uncertain that her boss prefers coffee over tea.,Jessica,female,uncertain,0,2.574
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,11,26,imperfect_knowledge_11,Gary believes it's very likely that his flight will land around 6pm.,Gary,male,very likely,100,2.714
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,6,27,imperfect_knowledge_6,Nathan believes it's very unlikely that he can fix a flat tire.,Nathan,male,very unlikely,0,2.89
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,7,28,imperfect_knowledge_7,Cheri believes it's highly unlikely that her friend can do a handstand.,Cheri,female,highly unlikely,0,2.904
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,29,29,preference_14,Jeffery believes it's somewhat likely that his neighbor prefers dancing over singing.,Jeffery,male,somewhat likely,20,3.896
kqwGmm7y3TfLCIgK7LBUssveYvG3,5d4279186a751d001945863d,661c96e3536e7251356f3c6d,7__imperfect_knowledge__preference,372.774,25,30,preference_10,Isaac believes it's highly likely that his boss prefers working remotely over working in-person.,Isaac,male,highly likely,100,2.529
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,12,1,imperfect_knowledge_12,Bonnie believes it's probable that she can recall the names of at least seventy countries.,Bonnie,female,probable,65,10.09
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,0,2,imperfect_knowledge_0,Gabriela believes it's somewhat unlikely that the restaurant near her apartment accepts reservations.,Gabriela,female,somewhat unlikely,25,4.077
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,22,3,preference_7,Raul believes it's highly unlikely that his friend prefers stargazing over birdwatching.,Raul,male,highly unlikely,5,8.795
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,25,4,preference_10,Isaac believes it's highly likely that his boss prefers working remotely over working in-person.,Isaac,male,highly likely,90,4.992
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,14,5,imperfect_knowledge_14,Joey believes it's somewhat likely that everything fits in his suitcase.,Joey,male,somewhat likely,70,3.343
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,17,6,preference_2,Amanda believes it's possible that her friend prefers running over cycling.,Amanda,female,possible,50,19.483
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,2,7,imperfect_knowledge_2,Silvia believes it's possible that there is a yoga studio within 2 miles of her workplace.,Silvia,female,possible,50,4.3790000000000004
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,6,8,imperfect_knowledge_6,Nathan believes it's very unlikely that he can fix a flat tire.,Nathan,male,very unlikely,10,3.2520000000000002
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,3,9,imperfect_knowledge_3,Mike believes it's unlikely that there are more than eighty students in the auditorium right now.,Mike,male,unlikely,20,4.094
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,13,10,imperfect_knowledge_13,Lance believes it's likely that his boss meets the new client at least two times per week.,Lance,male,likely,75,7.216
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,27,11,preference_12,Brendan believes it's probable that his friend prefers science fiction books over fantasy books.,Brendan,male,probable,65,6.455
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,1,12,imperfect_knowledge_1,Ethel believes it's uncertain that the new museum is offering complimentary admission.,Ethel,female,uncertain,50,3.508
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,8,13,imperfect_knowledge_8,Camille believes she can derive the theorem presented in class today within 5 minutes.,Camille,female,control,95,6.813
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,24,14,preference_9,Bruce believes it's almost certain that his coworker prefers Chinese food over Mexican food.,Bruce,male,almost certain,95,4.05
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,28,15,preference_13,Tara believes it's likely that her cousin prefers headphones over earbuds.,Tara,female,likely,75,4.577
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,29,16,preference_14,Jeffery believes it's somewhat likely that his neighbor prefers dancing over singing.,Jeffery,male,somewhat likely,65,5.088
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,23,17,preference_8,Olga believes her neighbor prefers sunrise over sunset.,Olga,female,control,70,15.566
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,18,18,preference_3,Jacquelyn believes it's unlikely that her neighbor prefers the beach over the mountains.,Jacquelyn,female,unlikely,20,4.462
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,16,19,preference_1,Jessica believes it's uncertain that her boss prefers coffee over tea.,Jessica,female,uncertain,50,5.913
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,26,20,preference_11,Violet believes it's very likely that her neighbor prefers dogs over cats.,Violet,female,very likely,80,3.5740000000000003
Ol4MahzhMRVKeMa1mUldyahf6Y22,6314d97aa02af651ea1a9591,661c96e66754b126d76dea4d,7__imperfect_knowledge__preference,376.591,4,21,imperfect_knowledge_4,Kenny believes it's not likely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,not likely,15,10.511000000000001
